order_id,user_id,product_id,order_date,amount
1554,521,57,2023-09-22,835.39
1555,440,313,2023-04-03,696.14
1556,484,433,2023-09-20,1057.09
1557,726,137,2023-12-03,1753.1
1558,113,330,2023-05-16,2071.38
1559,162,78,2023-01-10,678.66
1560,238,250,2023-10-12,931.3
1561,408,333,2023-03-13,272.82
1562,27,362,2023-12-05,1842.93
1563,706,229,2023-02-18,1953.58
1564,393,429,2023-03-14,2119.66
1565,389,457,2023-09-16,2469.39
1566,908,118,2023-06-17,1648.67
1567,692,435,2023-11-29,1078.13
1568,319,202,2023-02-13,710.87
1569,730,373,2023-09-22,1037.17
1570,338,22,2023-04-30,1100.4
1571,283,86,2023-03-21,1729.44
1572,271,171,2023-12-12,1579.9
1573,353,36,2023-04-30,2409.43
1574,226,102,2023-06-24,2406.43
1575,162,300,2023-02-05,412.91
1576,77,179,2023-03-16,1413.93
1577,892,346,2023-08-28,2191.31
1578,320,115,2023-02-13,127.57
1579,234,348,2023-12-26,458.78
1580,453,440,2023-06-08,210.87
1581,918,444,2023-09-10,2148.09
1582,846,55,2023-01-26,427.08
1583,724,416,2023-09-09,16.49
1584,913,110,2023-07-06,1065.46
1585,663,372,2023-10-31,729.36
1586,938,420,2023-03-01,2472.29
1587,473,423,2023-11-17,2413.2
1588,92,79,2023-04-08,1976.63
1589,981,280,2023-03-27,396.58
1590,477,408,2023-07-17,604.04
1591,603,44,2023-11-01,2066.12
1592,113,224,2023-03-24,702.55
1593,980,44,2023-05-06,2293.95
1594,891,441,2023-06-02,1935.35
1595,474,62,2023-04-12,834.65
1596,730,180,2023-07-16,1882.4
1597,333,474,2023-10-04,1255.93
1598,7,218,2023-01-26,292.15
1599,732,256,2023-06-02,1046.02
1600,40,186,2023-08-11,293.83
1601,899,452,2023-02-21,20.92
1602,728,234,2023-07-05,845.45
1603,801,133,2023-04-17,446.48
1604,676,110,2023-05-08,1579.02
1605,228,421,2023-05-31,770.44
1606,353,423,2023-12-05,1793.0
1607,476,211,2023-06-14,1970.29
1608,211,500,2023-11-03,2447.21
1609,910,197,2023-09-09,1413.37
1610,504,353,2023-10-14,1057.24
1611,683,237,2023-02-14,1308.67
1612,711,191,2023-02-28,2385.05
1613,307,49,2023-10-17,439.03
1614,491,89,2023-05-15,1133.74
1615,651,439,2023-02-20,2242.7
1616,563,91,2023-01-15,1246.44
1617,546,50,2023-06-26,1635.02
1618,731,272,2023-06-08,634.43
1619,30,15,2023-07-31,724.04
1620,282,210,2023-11-07,516.98
1621,459,42,2023-01-24,1076.28
1622,615,392,2023-06-12,2160.96
1623,517,61,2023-01-20,177.49
1624,632,56,2023-09-26,609.78
1625,696,296,2023-03-20,957.79
1626,807,359,2023-07-09,1937.97
1627,921,219,2023-03-11,1390.76
1628,489,157,2023-05-08,912.38
1629,488,139,2023-11-29,1086.59
1630,557,438,2023-07-26,2287.13
1631,845,131,2023-12-03,1149.39
1632,516,332,2023-06-15,1596.1
1633,663,473,2023-02-12,741.18
1634,958,139,2023-12-22,687.11
1635,611,342,2023-11-26,50.7
1636,959,358,2023-08-10,1743.26
1637,211,362,2023-11-20,1803.05
1638,908,371,2023-12-12,520.4
1639,732,363,2023-07-15,541.84
1640,909,180,2023-09-06,1086.2
1641,676,16,2023-07-11,1313.71
1642,986,367,2023-12-27,354.02
1643,598,163,2023-03-21,394.52
1644,895,148,2023-02-21,1242.85
1645,946,279,2023-01-03,1527.74
1646,719,35,2023-12-09,213.92
1647,639,345,2023-04-29,216.44
1648,823,450,2023-06-14,1510.0
1649,365,333,2023-05-24,229.48
1650,761,457,2023-06-30,2212.07
1651,125,386,2023-09-29,1053.5
1652,159,247,2023-02-03,2309.94
1653,956,8,2023-01-15,2465.63
1654,531,72,2023-06-15,467.43
1655,37,163,2023-05-12,355.28
1656,273,259,2023-09-19,707.45
1657,884,230,2023-09-07,30.52
1658,639,463,2023-06-13,2177.82
1659,73,103,2023-06-28,1092.55
1660,332,251,2023-03-09,1540.36
1661,709,161,2023-07-14,2214.64
1662,751,130,2023-01-30,497.63
1663,493,94,2023-05-18,1404.69
1664,917,478,2023-05-10,867.3
1665,213,292,2023-06-23,1368.3
1666,11,225,2023-10-18,1524.96
1667,883,309,2023-06-03,1200.15
1668,370,246,2023-06-16,843.2
1669,124,373,2023-05-12,1282.79
1670,931,493,2023-10-06,1093.94
1671,140,97,2023-09-24,1697.0
1672,708,74,2023-05-09,1143.34
1673,193,249,2023-05-30,435.51
1674,684,443,2023-08-01,704.41
1675,970,50,2023-02-09,520.17
1676,548,16,2023-02-06,1236.81
1677,911,145,2023-06-12,2499.05
1678,518,410,2023-05-02,1985.34
1679,58,306,2023-03-14,671.58
1680,387,93,2023-05-27,648.23
1681,499,12,2023-04-12,1747.57
1682,42,53,2023-10-26,302.72
1683,98,97,2023-12-31,1471.18
1684,407,337,2023-10-30,234.01
1685,452,202,2023-02-20,12.73
1686,500,266,2023-09-11,101.57
1687,375,366,2023-12-26,44.04
1688,170,264,2023-10-22,326.69
1689,695,72,2023-07-31,2295.83
1690,595,441,2023-10-29,173.3
1691,723,361,2023-10-24,1991.74
1692,92,474,2023-08-20,1121.29
1693,444,460,2023-11-24,1888.12
1694,157,289,2023-03-21,2245.01
1695,601,308,2023-07-15,573.72
1696,903,482,2023-06-18,1059.52
1697,749,414,2023-04-21,1875.45
1698,484,399,2023-02-22,2139.07
1699,6,261,2023-06-06,32.18
1700,921,461,2023-01-23,1629.21
1701,708,169,2023-02-18,1343.17
1702,958,154,2023-11-24,2038.5
1703,584,476,2023-03-16,562.57
1704,234,142,2023-11-01,430.34
1705,460,135,2023-05-12,1176.62
1706,342,354,2023-05-27,1755.2
1707,115,274,2023-08-07,1891.1
1708,283,166,2023-11-15,2070.49
1709,779,6,2023-02-13,2253.08
1710,934,37,2023-07-05,755.51
1711,965,266,2023-07-25,1021.99
1712,277,22,2023-09-21,753.67
1713,153,403,2023-04-14,53.03
1714,187,363,2023-06-17,2120.94
1715,663,439,2023-02-05,2164.83
1716,767,61,2023-01-25,2481.99
1717,161,43,2023-12-12,1904.23
1718,704,138,2023-04-10,962.07
1719,1,50,2023-11-29,278.42
1720,722,319,2023-11-28,1748.85
1721,42,33,2023-07-07,1116.55
1722,889,301,2023-08-03,1221.04
1723,94,246,2023-08-16,1881.88
1724,709,281,2023-08-24,2169.78
1725,944,102,2023-01-01,877.47
1726,425,24,2023-02-04,1387.85
1727,114,456,2023-05-11,2084.64
1728,154,224,2023-12-29,730.74
1729,532,181,2023-02-11,1345.98
1730,1,422,2023-10-08,2013.54
1731,797,173,2023-09-03,1571.87
1732,636,479,2023-01-14,1186.68
1733,697,106,2023-05-07,320.99
1734,290,233,2023-10-06,190.2
1735,630,198,2023-02-28,538.63
1736,235,76,2023-08-21,156.9
1737,903,421,2023-03-05,255.48
1738,336,349,2023-03-06,974.7
1739,766,56,2023-07-05,1134.43
1740,153,414,2023-06-08,2157.84
1741,939,68,2023-07-06,2070.94
1742,538,427,2023-06-25,850.15
1743,244,69,2023-12-26,263.58
1744,645,51,2023-08-22,1043.35
1745,985,86,2023-10-11,686.35
1746,779,83,2023-07-28,953.13
1747,102,44,2023-02-04,1772.56
1748,570,82,2023-01-01,864.98
1749,35,242,2023-10-20,1794.24
1750,521,433,2023-07-10,1017.05
1751,882,368,2023-03-02,995.57
1752,437,426,2023-06-08,1438.83
1753,970,282,2023-04-02,2058.86
1754,125,200,2023-10-30,1415.44
1755,12,42,2023-07-02,2102.43
1756,154,294,2023-04-23,372.59
1757,987,194,2023-08-25,1091.72
1758,226,487,2023-05-21,1547.61
1759,6,56,2023-02-25,959.49
1760,903,472,2023-07-17,2427.32
1761,877,430,2023-10-26,1644.81
1762,693,41,2023-03-19,2448.22
1763,577,427,2023-06-08,2480.96
1764,351,411,2023-09-06,2164.73
1765,940,84,2023-09-22,621.35
1766,834,319,2023-05-09,511.96
1767,648,334,2023-09-23,2060.88
1768,965,296,2023-11-06,2106.45
1769,342,379,2023-07-28,752.85
1770,738,203,2023-11-05,1210.17
1771,234,63,2023-07-14,874.26
1772,76,186,2023-07-21,971.19
1773,417,261,2023-11-06,193.48
1774,781,249,2023-11-24,1449.11
1775,456,14,2023-08-21,1147.16
1776,455,488,2023-12-08,1812.73
1777,376,72,2023-10-16,740.57
1778,759,405,2023-02-11,918.65
1779,414,387,2023-04-21,187.92
1780,302,231,2023-07-26,1518.32
1781,75,365,2023-08-15,2090.95
1782,300,286,2023-03-11,2262.25
1783,14,340,2023-02-16,1643.65
1784,646,97,2023-01-26,2405.47
1785,684,291,2023-07-25,758.35
1786,262,368,2023-08-18,73.16
1787,535,337,2023-01-06,193.62
1788,864,186,2023-10-12,1227.64
1789,806,434,2023-01-17,2089.36
1790,591,311,2023-12-27,968.05
1791,269,32,2023-01-10,1602.76
1792,646,213,2023-05-04,1214.68
1793,134,374,2023-08-07,575.56
1794,636,335,2023-11-14,140.95
1795,375,152,2023-05-10,2185.6
1796,697,133,2023-06-11,271.59
1797,541,441,2023-04-23,2163.48
1798,296,220,2023-10-17,874.11
1799,975,97,2023-07-27,976.64
1800,201,488,2023-12-25,83.9
1801,590,119,2023-10-19,319.39
1802,315,53,2023-10-12,170.58
1803,292,293,2023-05-01,1693.66
1804,687,109,2023-06-09,631.55
1805,498,317,2023-09-04,1561.09
1806,344,86,2023-09-08,294.42
1807,599,444,2023-09-12,1374.64
1808,64,248,2023-07-10,843.8
1809,346,311,2023-01-18,1191.69
1810,193,90,2023-04-13,2113.62
1811,144,339,2023-02-25,1460.67
1812,169,342,2023-05-18,306.46
1813,945,312,2023-11-24,462.37
1814,3,252,2023-10-07,407.79
1815,151,24,2023-03-20,1071.56
1816,839,223,2023-06-16,2317.51
1817,589,36,2023-11-18,21.22
1818,954,340,2023-02-26,2276.22
1819,845,242,2023-12-15,1600.49
1820,214,375,2023-01-03,1454.48
1821,400,135,2023-09-20,824.31
1822,123,274,2023-11-30,516.86
1823,447,43,2023-10-31,815.66
1824,214,127,2023-03-16,827.78
1825,998,313,2023-10-11,657.66
1826,239,161,2023-04-23,1511.6
1827,456,232,2023-10-08,302.65
1828,92,148,2023-07-06,1103.98
1829,794,129,2023-12-11,199.65
1830,205,381,2023-11-23,1347.81
1831,412,299,2023-05-18,1282.89
1832,538,321,2023-01-28,2347.51
1833,369,120,2023-04-16,2324.3
1834,692,232,2023-04-02,2411.27
1835,100,295,2023-06-03,722.92
1836,126,203,2023-09-12,2016.07
1837,643,397,2023-05-04,1169.26
1838,430,260,2023-10-24,178.68
1839,515,441,2023-09-08,280.26
1840,152,474,2023-01-29,1057.51
1841,881,305,2023-06-27,1084.46
1842,723,479,2023-04-12,253.33
1843,205,298,2023-06-24,1619.12
1844,632,174,2023-07-17,2376.67
1845,765,495,2023-06-01,1183.5
1846,434,472,2023-07-07,1508.77
1847,245,418,2023-03-28,624.34
1848,574,9,2023-10-20,1674.2
1849,466,192,2023-08-02,454.9
1850,99,483,2023-11-05,349.27
1851,588,210,2023-11-12,2476.57
1852,91,458,2023-05-12,1171.94
1853,568,186,2023-02-18,1572.24
1854,180,494,2023-05-04,1561.34
1855,814,138,2023-11-08,1127.64
1856,559,463,2023-03-06,1966.58
1857,538,143,2023-11-27,1930.27
1858,207,94,2023-02-21,349.12
1859,410,305,2023-05-04,267.62
1860,587,133,2023-01-05,2418.41
1861,111,3,2023-09-03,1409.26
1862,760,97,2023-09-21,1015.34
1863,832,271,2023-05-29,755.64
1864,672,241,2023-11-25,2110.85
1865,103,241,2023-04-04,1532.92
1866,948,476,2023-09-13,640.71
1867,981,34,2023-11-24,1940.12
1868,684,448,2023-10-27,2169.97
1869,804,426,2023-01-13,617.91
1870,973,447,2023-10-04,577.93
1871,158,151,2023-03-30,1829.34
1872,280,409,2023-08-27,2098.25
1873,593,39,2023-09-11,852.57
1874,850,194,2023-08-26,141.0
1875,714,222,2023-07-30,2441.8
1876,581,415,2023-06-14,1413.86
1877,385,168,2023-05-11,2183.54
1878,619,142,2023-11-17,40.59
1879,990,456,2023-09-13,1734.12
1880,822,333,2023-08-29,1769.78
1881,55,340,2023-06-11,84.25
1882,898,457,2023-03-25,516.76
1883,662,271,2023-11-11,32.2
1884,556,351,2023-02-24,485.18
1885,695,319,2023-01-12,496.28
1886,531,82,2023-08-07,1272.52
1887,903,121,2023-08-02,1716.49
1888,201,407,2023-10-12,407.72
1889,165,58,2023-11-07,2061.13
1890,982,455,2023-03-19,866.01
1891,980,455,2023-03-09,1776.46
1892,369,438,2023-01-08,738.0
1893,242,456,2023-05-29,332.01
1894,360,276,2023-03-23,465.42
1895,683,302,2023-06-10,985.59
1896,350,426,2023-12-23,2264.13
1897,842,239,2023-04-06,1393.87
1898,303,231,2023-05-15,1205.25
1899,249,490,2023-11-01,437.21
1900,617,51,2023-07-16,167.7
1901,503,170,2023-08-29,898.86
1902,386,398,2023-08-02,1194.35
1903,209,444,2023-05-29,422.58
1904,841,488,2023-06-09,1858.23
1905,383,429,2023-05-29,356.24
1906,668,360,2023-11-24,382.54
1907,898,62,2023-12-06,2057.21
1908,301,152,2023-06-29,2326.42
1909,490,34,2023-10-19,2033.11
1910,296,458,2023-10-17,1598.15
1911,952,209,2023-08-01,2299.06
1912,325,205,2023-07-26,895.7
1913,527,460,2023-05-07,2082.92
1914,217,389,2023-11-25,1696.78
1915,654,160,2023-01-07,1165.48
1916,955,193,2023-06-01,1831.33
1917,105,146,2023-03-24,531.51
1918,217,215,2023-06-21,554.48
1919,345,172,2023-12-27,168.64
1920,709,127,2023-10-19,1641.58
1921,840,36,2023-04-15,756.46
1922,450,79,2023-08-27,1296.48
1923,480,371,2023-07-03,1734.5
1924,358,116,2023-12-16,803.9
1925,999,205,2023-02-24,2156.62
1926,451,226,2023-07-12,712.49
1927,40,147,2023-10-02,796.23
1928,505,456,2023-09-23,2224.7
1929,805,259,2023-11-06,1328.15
1930,749,422,2023-08-14,1443.98
1931,741,42,2023-05-20,1470.34
1932,99,417,2023-05-01,589.53
1933,115,312,2023-11-05,996.73
1934,596,231,2023-01-27,2311.34
1935,13,36,2023-01-28,1746.86
1936,432,329,2023-06-21,1207.11
1937,605,210,2023-12-25,1736.79
1938,532,299,2023-05-12,51.78
1939,919,9,2023-09-17,319.27
1940,426,388,2023-06-27,2298.8
1941,380,48,2023-07-17,1547.46
1942,55,170,2023-04-29,851.81
1943,589,162,2023-05-29,509.69
1944,219,218,2023-06-19,1829.2
1945,737,52,2023-03-30,2104.28
1946,20,435,2023-10-21,1569.27
1947,764,256,2023-09-02,1603.97
1948,905,494,2023-01-18,851.76
1949,422,157,2023-10-07,2092.2
1950,344,407,2023-01-13,2087.72
1951,583,25,2023-05-05,2145.48
1952,527,276,2023-06-30,521.69
1953,943,469,2023-04-06,1515.06
1954,888,311,2023-11-08,509.79
1955,675,332,2023-07-14,217.9
1956,556,46,2023-09-18,1766.94
1957,631,404,2023-05-27,1037.69
1958,376,288,2023-02-22,1796.43
1959,509,202,2023-05-02,448.31
1960,252,103,2023-01-29,1912.32
1961,897,205,2023-06-20,133.57
1962,946,220,2023-10-04,523.16
1963,499,319,2023-11-09,1651.87
1964,918,65,2023-07-03,392.63
1965,601,398,2023-11-12,2078.72
1966,953,436,2023-09-23,572.18
1967,650,487,2023-12-05,1994.49
1968,697,237,2023-10-22,1194.65
1969,459,103,2023-04-21,2043.46
1970,685,459,2023-05-30,300.83
1971,241,170,2023-07-28,709.11
1972,642,343,2023-03-20,2405.13
1973,778,474,2023-06-27,1897.02
1974,907,347,2023-08-20,1170.33
1975,766,283,2023-08-17,1300.08
1976,904,461,2023-01-09,1874.16
1977,463,253,2023-09-06,1262.39
1978,989,401,2023-09-29,52.65
1979,475,105,2023-01-08,668.97
1980,295,382,2023-03-20,1025.54
1981,258,93,2023-05-03,69.21
1982,759,295,2023-08-31,1748.54
1983,389,69,2023-09-11,2013.76
1984,286,152,2023-03-15,2130.29
1985,821,380,2023-09-25,2478.6
1986,269,198,2023-07-27,1324.01
1987,631,417,2023-07-22,967.14
1988,783,146,2023-11-28,1170.4
1989,243,336,2023-08-26,2453.68
1990,402,212,2023-01-24,2201.13
1991,506,5,2023-06-08,584.81
1992,968,436,2023-08-17,337.65
1993,950,112,2023-04-21,1344.33
1994,763,355,2023-05-10,30.03
1995,935,280,2023-12-27,1986.5
1996,340,131,2023-06-24,317.21
1997,464,425,2023-06-26,2452.99
1998,385,173,2023-08-26,2191.17
1999,744,73,2023-10-30,2440.05
2000,542,152,2023-11-08,1402.25
2001,122,153,2023-11-06,782.45
2002,40,125,2023-11-17,874.64
2003,679,198,2023-11-13,1191.71
2004,365,7,2023-01-22,1883.5
2005,205,324,2023-05-11,1394.23
2006,973,437,2023-08-09,1526.83
2007,315,179,2023-06-08,152.41
2008,871,317,2023-07-16,206.05
2009,337,123,2023-04-09,2313.71
2010,566,105,2023-07-12,1662.74
2011,309,138,2023-11-27,2493.87
2012,176,197,2023-01-02,2344.59
2013,480,307,2023-06-20,439.04
2014,595,151,2023-03-11,2155.1
2015,928,483,2023-09-28,132.62
2016,705,416,2023-11-04,1124.95
2017,514,490,2023-01-05,368.7
2018,755,464,2023-11-05,2368.88
2019,958,407,2023-01-10,1850.27
2020,195,405,2023-07-28,37.28
2021,32,265,2023-11-11,279.97
2022,479,109,2023-06-22,244.81
2023,547,42,2023-09-28,2048.16
2024,935,361,2023-12-03,2404.49
2025,755,33,2023-02-17,2203.31
2026,50,137,2023-08-29,1308.73
2027,816,363,2023-04-03,282.6
2028,322,101,2023-10-13,12.09
2029,869,262,2023-01-05,1025.56
2030,248,9,2023-03-24,1732.75
2031,582,274,2023-02-11,1744.08
2032,128,227,2023-01-11,2011.59
2033,82,51,2023-03-27,1275.77
2034,545,323,2023-06-14,1722.19
2035,133,50,2023-12-08,2036.06
2036,146,194,2023-10-05,1386.76
2037,408,79,2023-06-01,1720.09
2038,525,138,2023-09-12,1434.85
2039,322,362,2023-05-31,1437.34
2040,31,126,2023-11-06,2347.01
2041,87,297,2023-06-06,1267.9
2042,32,57,2023-11-16,401.41
2043,239,24,2023-12-20,866.49
2044,797,300,2023-11-01,148.82
2045,13,207,2023-04-14,297.84
2046,953,82,2023-08-13,989.32
2047,382,101,2023-12-23,2484.86
2048,87,142,2023-04-01,1526.56
2049,165,167,2023-09-18,430.65
2050,151,108,2023-05-15,1373.58
2051,454,114,2023-02-14,662.07
2052,832,308,2023-08-09,368.74
2053,95,414,2023-07-04,259.84
2054,281,363,2023-06-09,2160.41
2055,199,190,2023-08-16,1570.36
2056,978,342,2023-06-13,408.46
2057,586,431,2023-02-25,1962.52
2058,627,371,2023-12-10,2485.76
2059,388,160,2023-04-05,480.38
2060,759,472,2023-05-31,1507.84
2061,577,436,2023-09-18,1415.92
2062,591,416,2023-06-07,273.58
2063,577,199,2023-12-27,1948.83
2064,997,466,2023-03-22,443.58
2065,179,12,2023-08-13,290.83
2066,525,247,2023-04-30,1735.39
2067,971,413,2023-10-02,614.54
2068,63,21,2023-06-11,144.55
2069,782,349,2023-05-01,1250.14
2070,85,345,2023-04-07,923.75
2071,175,269,2023-04-24,353.91
2072,106,21,2023-08-31,1091.08
2073,931,100,2023-06-19,2491.09
2074,525,166,2023-11-24,617.97
2075,965,45,2023-01-07,1404.42
2076,584,130,2023-04-22,1940.25
2077,409,115,2023-12-15,2419.69
2078,571,369,2023-08-29,143.69
2079,312,269,2023-06-27,905.08
2080,783,101,2023-11-23,1749.31
2081,726,148,2023-12-14,2436.23
2082,989,210,2023-03-18,2345.83
2083,659,354,2023-01-22,2437.89
2084,864,433,2023-08-09,576.97
2085,811,383,2023-07-15,1501.3
2086,164,424,2023-04-30,61.56
2087,716,374,2023-06-07,749.96
2088,836,145,2023-09-14,2432.61
2089,838,122,2023-04-27,77.68
2090,783,16,2023-07-15,589.0
2091,468,37,2023-04-14,571.61
2092,796,106,2023-09-12,718.1
2093,607,36,2023-06-16,1159.92
2094,542,412,2023-04-20,2457.57
2095,867,81,2023-02-06,319.29
2096,482,186,2023-02-03,509.18
2097,63,61,2023-01-24,417.99
2098,87,81,2023-03-20,353.78
2099,942,376,2023-02-04,743.17
2100,958,292,2023-12-02,789.33
2101,798,232,2023-03-20,2250.16
2102,807,64,2023-07-16,875.32
2103,424,99,2023-09-23,1660.56
2104,735,426,2023-04-21,1705.24
2105,923,4,2023-01-07,1102.99
2106,267,445,2023-04-29,1488.6
2107,164,30,2023-05-14,1242.93
2108,160,474,2023-03-20,2082.81
2109,908,404,2023-04-21,1992.95
2110,293,112,2024-01-01,1389.19
2111,987,447,2023-08-14,850.62
2112,257,324,2023-04-26,1071.49
2113,327,412,2023-04-01,2351.68
2114,967,191,2023-09-25,1785.72
2115,40,153,2023-06-03,1830.47
2116,490,170,2023-08-01,1576.14
2117,624,6,2023-10-31,596.38
2118,753,388,2023-09-15,1277.13
2119,97,203,2023-03-06,1283.8
2120,509,247,2023-03-12,810.5
2121,469,181,2023-08-10,743.8
2122,271,441,2023-07-01,80.43
2123,342,419,2023-11-30,2200.43
2124,818,283,2023-02-04,1846.06
2125,214,465,2023-09-15,692.69
2126,337,480,2023-11-02,1217.81
2127,438,456,2023-11-01,25.36
2128,356,25,2023-11-05,2428.1
2129,357,433,2023-12-26,1042.61
2130,84,139,2023-02-21,920.45
2131,126,483,2023-11-07,853.3
2132,280,376,2023-12-26,1519.75
2133,681,52,2023-07-01,1812.45
2134,40,280,2023-11-11,291.5
2135,284,499,2023-08-13,1475.27
2136,117,252,2023-05-19,2125.83
2137,361,24,2023-03-06,676.96
2138,728,222,2023-03-12,2189.72
2139,381,393,2023-08-22,2103.05
2140,170,453,2023-02-13,1070.76
2141,7,126,2023-01-16,1355.71
2142,193,336,2023-03-28,1299.96
2143,249,210,2023-10-14,1227.09
2144,428,257,2023-07-12,693.05
2145,560,265,2023-01-02,2044.47
2146,245,161,2023-09-16,1223.17
2147,853,244,2023-05-12,2342.75
2148,81,302,2023-08-12,16.33
2149,502,478,2023-03-04,1685.5
2150,594,38,2023-10-27,1033.95
2151,796,14,2023-02-08,41.85
2152,877,31,2023-05-16,377.85
2153,867,234,2023-09-24,943.56
2154,397,187,2023-09-15,341.35
2155,623,100,2023-11-21,1684.36
2156,400,465,2023-05-27,2252.94
2157,364,322,2023-05-15,2048.51
2158,909,112,2023-12-25,1116.31
2159,147,118,2023-01-17,387.0
2160,880,261,2023-11-19,861.27
2161,555,172,2023-03-04,171.36
2162,644,411,2023-11-12,313.83
2163,185,402,2023-04-26,170.35
2164,572,134,2023-08-03,1141.1
2165,517,413,2023-11-12,1258.84
2166,992,146,2023-09-05,1983.6
2167,963,221,2023-02-02,1103.73
2168,282,167,2023-03-17,1534.84
2169,660,217,2023-10-28,13.81
2170,225,379,2023-08-14,2484.21
2171,959,190,2023-04-14,1899.13
2172,935,415,2023-06-18,1459.41
2173,118,416,2023-02-14,1561.3
2174,160,393,2023-05-09,1345.76
2175,729,448,2023-10-31,263.43
2176,766,500,2023-11-30,2174.16
2177,534,498,2023-07-13,1391.26
2178,826,254,2023-02-28,2423.36
2179,513,282,2023-05-19,1154.5
2180,549,100,2023-11-15,1518.88
2181,773,183,2023-07-03,1715.28
2182,720,195,2023-02-10,783.71
2183,66,45,2023-02-04,475.85
2184,352,326,2023-01-18,173.05
2185,88,303,2023-12-31,2254.2
2186,490,447,2023-07-11,2204.48
2187,157,443,2023-10-15,2406.76
2188,186,126,2023-06-22,2354.42
2189,776,454,2023-12-04,2326.44
2190,920,470,2023-02-09,1155.19
2191,78,464,2023-03-23,1683.88
2192,167,303,2023-08-14,2170.1
2193,216,279,2023-05-10,441.32
2194,714,137,2023-12-23,2309.34
2195,681,161,2023-01-01,1106.35
2196,644,381,2023-08-23,1006.81
2197,565,96,2023-11-08,729.58
2198,350,62,2023-05-24,1775.24
2199,902,265,2023-11-27,2332.31
2200,549,89,2023-05-24,2024.93
2201,899,164,2023-09-22,452.84
2202,409,318,2023-11-01,505.78
2203,318,142,2023-05-07,2268.87
2204,596,18,2023-06-21,1224.36
2205,821,157,2023-11-27,2417.38
2206,957,265,2023-06-13,1474.21
2207,351,91,2023-07-30,735.84
2208,410,7,2023-06-23,965.18
2209,640,145,2023-06-06,1796.81
2210,631,405,2023-06-21,2097.19
2211,461,456,2023-06-25,524.67
2212,561,349,2023-03-11,1292.29
2213,737,157,2023-03-22,1347.33
2214,293,394,2023-10-22,404.14
2215,419,432,2023-12-02,2431.42
2216,952,36,2023-11-05,1726.0
2217,556,282,2023-11-25,2324.31
2218,6,368,2023-05-03,1078.08
2219,320,408,2023-03-05,1259.56
2220,357,184,2023-06-14,1449.13
2221,22,125,2023-10-29,56.42
2222,942,451,2023-02-09,1274.93
2223,120,146,2023-08-02,2209.79
2224,593,203,2023-10-04,97.97
2225,175,316,2023-02-01,1679.81
2226,903,119,2023-11-28,684.49
2227,632,472,2023-03-11,1803.78
2228,851,17,2023-10-04,1933.91
2229,436,366,2023-06-08,2099.8
2230,396,264,2023-08-23,2255.38
2231,272,385,2023-01-30,1306.65
2232,727,498,2023-09-07,289.32
2233,160,492,2023-02-21,1194.95
2234,196,12,2023-10-14,454.64
2235,243,235,2023-08-11,234.13
2236,522,113,2023-09-22,660.34
2237,692,477,2023-05-09,1648.67
2238,216,262,2023-05-27,1323.13
2239,472,468,2023-08-18,1395.14
2240,672,62,2023-03-18,1273.82
2241,995,56,2023-02-09,2312.84
2242,645,424,2023-02-28,941.42
2243,534,269,2023-03-10,1855.91
2244,80,455,2023-01-10,1778.2
2245,103,267,2023-10-30,494.91
2246,429,408,2023-04-18,739.15
2247,100,53,2023-04-06,1821.81
2248,285,266,2023-08-29,1371.95
2249,610,170,2023-05-29,2442.26
2250,734,20,2023-01-25,1428.35
2251,287,346,2023-10-08,931.22
2252,612,355,2023-11-07,568.02
2253,475,28,2023-06-30,1998.65
2254,192,468,2023-11-08,1181.9
2255,68,492,2023-12-26,391.63
2256,210,445,2023-03-05,797.62
2257,742,368,2023-09-07,928.95
2258,888,411,2023-08-07,255.52
2259,886,80,2023-07-21,823.35
2260,871,353,2023-12-17,470.27
2261,886,410,2023-06-07,802.07
2262,703,376,2023-07-22,868.41
2263,102,173,2023-09-15,1285.55
2264,815,5,2023-07-05,1789.45
2265,233,273,2023-01-25,1962.69
2266,310,491,2023-07-05,1862.95
2267,71,241,2023-01-13,2018.39
2268,79,52,2023-03-09,1141.8
2269,73,374,2023-05-03,2063.32
2270,596,70,2023-02-09,591.71
2271,975,117,2023-04-11,1859.75
2272,837,216,2023-11-16,2394.72
2273,979,104,2023-04-06,755.7
2274,678,127,2023-10-14,1641.8
2275,776,298,2023-09-03,1485.97
2276,522,159,2023-05-16,1511.18
2277,664,21,2023-01-28,1488.97
2278,987,81,2023-04-16,2234.05
2279,404,492,2023-08-27,1671.09
2280,903,220,2023-05-16,1260.65
2281,9,448,2023-01-02,194.64
2282,83,67,2023-01-10,894.06
2283,924,76,2023-12-03,265.15
2284,560,5,2023-11-06,1399.12
2285,874,449,2023-07-05,1982.6
2286,262,128,2023-02-20,2136.54
2287,167,451,2023-08-13,2439.82
2288,870,22,2023-05-18,1111.78
2289,57,188,2023-02-21,1971.02
2290,784,200,2023-12-23,1906.46
2291,504,88,2023-07-28,130.34
2292,714,169,2023-04-06,1335.42
2293,281,410,2023-11-10,1634.06
2294,487,477,2023-09-23,1253.63
2295,346,187,2023-05-25,2428.17
2296,928,123,2023-05-03,1014.06
2297,522,103,2023-04-19,108.94
2298,941,435,2023-08-16,1160.96
2299,950,117,2023-05-13,662.91
2300,302,44,2023-04-04,2279.72
2301,62,231,2023-07-18,1860.35
2302,663,349,2023-06-20,2014.08
2303,249,393,2023-06-05,2118.96
2304,295,262,2023-04-18,1214.44
